node_id,source_node_id,sample_area,lat,lon,geom_wkt
1771316469,1771316469,seomyeon_station_1km,35.1604508,129.0541327,POINT (129.0541327 35.1604508)
1771316470,1771316470,seomyeon_station_1km,35.159923,129.0541363,POINT (129.0541363 35.1599230)
1771316472,1771316472,seomyeon_station_1km,35.1612678,129.0542364,POINT (129.0542364 35.1612678)
1771316473,1771316473,seomyeon_station_1km,35.1595258,129.0529686,POINT (129.0529686 35.1595258)
1771316475,1771316475,seomyeon_station_1km,35.1595312,129.0541393,POINT (129.0541393 35.1595312)
1771316479,1771316479,seomyeon_station_1km,35.1586823,129.0541515,POINT (129.0541515 35.1586823)
1771316480,1771316480,seomyeon_station_1km,35.1614141,129.0546482,POINT (129.0546482 35.1614141)
1771316481,1771316481,seomyeon_station_1km,35.1586801,129.0547166,POINT (129.0547166 35.1586801)
1771316483,1771316483,seomyeon_station_1km,35.1586875,129.0528148,POINT (129.0528148 35.1586875)
1771316487,1771316487,seomyeon_station_1km,35.1608395,129.0550603,POINT (129.0550603 35.1608395)
1771316488,1771316488,seomyeon_station_1km,35.1602755,129.0532508,POINT (129.0532508 35.1602755)
1771316489,1771316489,seomyeon_station_1km,35.1586819,129.0552622,POINT (129.0552622 35.1586819)
1771317856,1771317856,seomyeon_station_1km,35.15771,129.055263,POINT (129.0552630 35.1577100)
1771317858,1771317858,seomyeon_station_1km,35.1575343,129.0541637,POINT (129.0541637 35.1575343)
1771317859,1771317859,seomyeon_station_1km,35.1577162,129.0565639,POINT (129.0565639 35.1577162)
1771317861,1771317861,seomyeon_station_1km,35.1567653,129.0541758,POINT (129.0541758 35.1567653)
1771317862,1771317862,seomyeon_station_1km,35.155864,129.0541901,POINT (129.0541901 35.1558640)
1771317863,1771317863,seomyeon_station_1km,35.1582768,129.0552625,POINT (129.0552625 35.1582768)
1771317864,1771317864,seomyeon_station_1km,35.1575181,129.0535027,POINT (129.0535027 35.1575181)
1771317865,1771317865,seomyeon_station_1km,35.1567529,129.0534586,POINT (129.0534586 35.1567529)
1771317866,1771317866,seomyeon_station_1km,35.1586861,129.0565454,POINT (129.0565454 35.1586861)
1771317868,1771317868,seomyeon_station_1km,35.1591308,129.0552618,POINT (129.0552618 35.1591308)
1771317871,1771317871,seomyeon_station_1km,35.1591365,129.0547086,POINT (129.0547086 35.1591365)
1771317874,1771317874,seomyeon_station_1km,35.1558577,129.0539785,POINT (129.0539785 35.1558577)
1771317875,1771317875,seomyeon_station_1km,35.156762,129.0547538,POINT (129.0547538 35.1567620)
1771317876,1771317876,seomyeon_station_1km,35.1567603,129.0537199,POINT (129.0537199 35.1567603)
1771317877,1771317877,seomyeon_station_1km,35.1582694,129.0578061,POINT (129.0578061 35.1582694)
1771317878,1771317878,seomyeon_station_1km,35.1582767,129.0565505,POINT (129.0565505 35.1582767)
1771317879,1771317879,seomyeon_station_1km,35.1597562,129.0598626,POINT (129.0598626 35.1597562)
1771321068,1771321068,seomyeon_station_1km,35.1581393,129.070981,POINT (129.0709810 35.1581393)
1771321072,1771321072,seomyeon_station_1km,35.1603422,129.0706938,POINT (129.0706938 35.1603422)
1771407343,1771407343,seomyeon_station_1km,35.152602,129.0549165,POINT (129.0549165 35.1526020)
1771407345,1771407345,seomyeon_station_1km,35.1540547,129.0544112,POINT (129.0544112 35.1540547)
1771407347,1771407347,seomyeon_station_1km,35.1536677,129.0559046,POINT (129.0559046 35.1536677)
1771407366,1771407366,seomyeon_station_1km,35.1560268,129.0520823,POINT (129.0520823 35.1560268)
1771407370,1771407370,seomyeon_station_1km,35.1520233,129.0549744,POINT (129.0549744 35.1520233)
1771407372,1771407372,seomyeon_station_1km,35.1561277,129.053241,POINT (129.0532410 35.1561277)
1771407375,1771407375,seomyeon_station_1km,35.1561834,129.0518742,POINT (129.0518742 35.1561834)
1771417515,1771417515,seomyeon_station_1km,35.1522532,129.0684177,POINT (129.0684177 35.1522532)
1771417519,1771417519,seomyeon_station_1km,35.1535131,129.0672484,POINT (129.0672484 35.1535131)
1771417528,1771417528,seomyeon_station_1km,35.1535121,129.0654877,POINT (129.0654877 35.1535121)
1771417530,1771417530,seomyeon_station_1km,35.1527045,129.0661664,POINT (129.0661664 35.1527045)
1771417532,1771417532,seomyeon_station_1km,35.1527146,129.0672583,POINT (129.0672583 35.1527146)
1771417534,1771417534,seomyeon_station_1km,35.1522454,129.0672641,POINT (129.0672641 35.1522454)
1771417536,1771417536,seomyeon_station_1km,35.1540287,129.0661555,POINT (129.0661555 35.1540287)
1771417562,1771417562,seomyeon_station_1km,35.15095,129.0667724,POINT (129.0667724 35.1509500)
1771417565,1771417565,seomyeon_station_1km,35.1530864,129.0661633,POINT (129.0661633 35.1530864)
1771417568,1771417568,seomyeon_station_1km,35.1503227,129.0655181,POINT (129.0655181 35.1503227)
1771417571,1771417571,seomyeon_station_1km,35.1535139,129.0684017,POINT (129.0684017 35.1535139)
1771417578,1771417578,seomyeon_station_1km,35.1535125,129.0661598,POINT (129.0661598 35.1535125)
1771417579,1771417579,seomyeon_station_1km,35.1518001,129.0667621,POINT (129.0667621 35.1518001)
1771417580,1771417580,seomyeon_station_1km,35.152242,129.0667445,POINT (129.0667445 35.1522420)
1771417583,1771417583,seomyeon_station_1km,35.1530857,129.0654918,POINT (129.0654918 35.1530857)
1771417587,1771417587,seomyeon_station_1km,35.1509576,129.0655121,POINT (129.0655121 35.1509576)
1771417607,1771417607,seomyeon_station_1km,35.1540387,129.068395,POINT (129.0683950 35.1540387)
1771417611,1771417611,seomyeon_station_1km,35.1499108,129.0668742,POINT (129.0668742 35.1499108)
1771417613,1771417613,seomyeon_station_1km,35.1530875,129.0672537,POINT (129.0672537 35.1530875)
1771417617,1771417617,seomyeon_station_1km,35.1522381,129.0661703,POINT (129.0661703 35.1522381)
1771417630,1771417630,seomyeon_station_1km,35.1509525,129.0661809,POINT (129.0661809 35.1509525)
1771417633,1771417633,seomyeon_station_1km,35.1539321,129.071649,POINT (129.0716490 35.1539321)
1771417634,1771417634,seomyeon_station_1km,35.1540335,129.0672419,POINT (129.0672419 35.1540335)
1771417637,1771417637,seomyeon_station_1km,35.1527252,129.0684117,POINT (129.0684117 35.1527252)
1771420614,1771420614,seomyeon_station_1km,35.15014,129.0689218,POINT (129.0689218 35.1501400)
1771420623,1771420623,seomyeon_station_1km,35.1501341,129.069455,POINT (129.0694550 35.1501341)
1771420624,1771420624,seomyeon_station_1km,35.150486,129.0694602,POINT (129.0694602 35.1504860)
1771424343,1771424343,seomyeon_station_1km,35.1648514,129.0515164,POINT (129.0515164 35.1648514)
1771424346,1771424346,seomyeon_station_1km,35.1674733,129.0508255,POINT (129.0508255 35.1674733)
1771424350,1771424350,seomyeon_station_1km,35.1654297,129.0504316,POINT (129.0504316 35.1654297)
1771424355,1771424355,seomyeon_station_1km,35.1656023,129.0529329,POINT (129.0529329 35.1656023)
1771424357,1771424357,seomyeon_station_1km,35.1639102,129.0502782,POINT (129.0502782 35.1639102)
1771424360,1771424360,seomyeon_station_1km,35.1664525,129.051095,POINT (129.0510950 35.1664525)
1771424362,1771424362,seomyeon_station_1km,35.1646443,129.0503754,POINT (129.0503754 35.1646443)
1771424367,1771424367,seomyeon_station_1km,35.1643561,129.0528933,POINT (129.0528933 35.1643561)
1771424368,1771424368,seomyeon_station_1km,35.1663463,129.0504864,POINT (129.0504864 35.1663463)
1771424369,1771424369,seomyeon_station_1km,35.1649902,129.0522812,POINT (129.0522812 35.1649902)
1771424378,1771424378,seomyeon_station_1km,35.1655898,129.0513221,POINT (129.0513221 35.1655898)
1771424379,1771424379,seomyeon_station_1km,35.1642693,129.0525065,POINT (129.0525065 35.1642693)
1771431764,1771431764,seomyeon_station_1km,35.165203,129.0574178,POINT (129.0574178 35.1652030)
1771431780,1771431780,seomyeon_station_1km,35.163651,129.056431,POINT (129.0564310 35.1636510)
1771431786,1771431786,seomyeon_station_1km,35.1637376,129.0574344,POINT (129.0574344 35.1637376)
1771431816,1771431816,seomyeon_station_1km,35.1649656,129.057488,POINT (129.0574880 35.1649656)
1771431817,1771431817,seomyeon_station_1km,35.1637853,129.0563586,POINT (129.0563586 35.1637853)
1771431826,1771431826,seomyeon_station_1km,35.1628612,129.0562635,POINT (129.0562635 35.1628612)
1771431833,1771431833,seomyeon_station_1km,35.1632312,129.0567183,POINT (129.0567183 35.1632312)
1771566504,1771566504,seomyeon_station_1km,35.1495265,129.0663222,POINT (129.0663222 35.1495265)
1771566509,1771566509,seomyeon_station_1km,35.1500887,129.0684706,POINT (129.0684706 35.1500887)
1771566511,1771566511,seomyeon_station_1km,35.1428061,129.0679877,POINT (129.0679877 35.1428061)
1771566517,1771566517,seomyeon_station_1km,35.1480164,129.067474,POINT (129.0674740 35.1480164)
1771566519,1771566519,seomyeon_station_1km,35.1497777,129.0679259,POINT (129.0679259 35.1497777)
1771566535,1771566535,seomyeon_station_1km,35.1449714,129.0674922,POINT (129.0674922 35.1449714)
1771566548,1771566548,seomyeon_station_1km,35.148817,129.0668597,POINT (129.0668597 35.1488170)
1771566556,1771566556,seomyeon_station_1km,35.1492755,129.0665054,POINT (129.0665054 35.1492755)
1771566557,1771566557,seomyeon_station_1km,35.1487206,129.0687909,POINT (129.0687909 35.1487206)
1771566567,1771566567,seomyeon_station_1km,35.149962,129.0684684,POINT (129.0684684 35.1499620)
1771566574,1771566574,seomyeon_station_1km,35.1449637,129.0682448,POINT (129.0682448 35.1449637)
1771566588,1771566588,seomyeon_station_1km,35.1485506,129.0663301,POINT (129.0663301 35.1485506)
1771566594,1771566594,seomyeon_station_1km,35.1491242,129.0674752,POINT (129.0674752 35.1491242)
1771566595,1771566595,seomyeon_station_1km,35.1487759,129.068276,POINT (129.0682760 35.1487759)
1771566596,1771566596,seomyeon_station_1km,35.1496009,129.0673967,POINT (129.0673967 35.1496009)
1771569319,1771569319,seomyeon_station_1km,35.1553985,129.0555542,POINT (129.0555542 35.1553985)
1771569324,1771569324,seomyeon_station_1km,35.1537625,129.0567398,POINT (129.0567398 35.1537625)
1771569325,1771569325,seomyeon_station_1km,35.1541222,129.0578136,POINT (129.0578136 35.1541222)
1771569326,1771569326,seomyeon_station_1km,35.1544716,129.0569704,POINT (129.0569704 35.1544716)
1771569329,1771569329,seomyeon_station_1km,35.1544618,129.0560581,POINT (129.0560581 35.1544618)
1771569330,1771569330,seomyeon_station_1km,35.1541071,129.056856,POINT (129.0568560 35.1541071)
1771569331,1771569331,seomyeon_station_1km,35.1537779,129.0578187,POINT (129.0578187 35.1537779)
1771569333,1771569333,seomyeon_station_1km,35.1549774,129.0571635,POINT (129.0571635 35.1549774)
1771569336,1771569336,seomyeon_station_1km,35.1558822,129.0555396,POINT (129.0555396 35.1558822)
1771569337,1771569337,seomyeon_station_1km,35.1554029,129.0572413,POINT (129.0572413 35.1554029)
1771569362,1771569362,seomyeon_station_1km,35.154961,129.0557746,POINT (129.0557746 35.1549610)
1771573477,1771573477,seomyeon_station_1km,35.1459507,129.0576463,POINT (129.0576463 35.1459507)
1771573479,1771573479,seomyeon_station_1km,35.1502753,129.0580322,POINT (129.0580322 35.1502753)
1771573494,1771573494,seomyeon_station_1km,35.149337,129.0575792,POINT (129.0575792 35.1493370)
1771573495,1771573495,seomyeon_station_1km,35.1493701,129.0591544,POINT (129.0591544 35.1493701)
1771573498,1771573498,seomyeon_station_1km,35.1493726,129.0599691,POINT (129.0599691 35.1493726)
1771573502,1771573502,seomyeon_station_1km,35.1493452,129.0580425,POINT (129.0580425 35.1493452)
1771573504,1771573504,seomyeon_station_1km,35.1493692,129.0593817,POINT (129.0593817 35.1493692)
1771573506,1771573506,seomyeon_station_1km,35.1493699,129.0610006,POINT (129.0610006 35.1493699)
1771573509,1771573509,seomyeon_station_1km,35.150152,129.0599703,POINT (129.0599703 35.1501520)
1771573511,1771573511,seomyeon_station_1km,35.1462468,129.0580768,POINT (129.0580768 35.1462468)
1771573518,1771573518,seomyeon_station_1km,35.1482028,129.0584242,POINT (129.0584242 35.1482028)
1771573519,1771573519,seomyeon_station_1km,35.1481043,129.061603,POINT (129.0616030 35.1481043)
1774443306,1774443306,seomyeon_station_1km,35.1496614,129.0696331,POINT (129.0696331 35.1496614)
1774443311,1774443311,seomyeon_station_1km,35.1495781,129.0699389,POINT (129.0699389 35.1495781)
1781756392,1781756392,seomyeon_station_1km,35.1530922,129.0485452,POINT (129.0485452 35.1530922)
1781756443,1781756443,seomyeon_station_1km,35.1519749,129.0490976,POINT (129.0490976 35.1519749)
1781756522,1781756522,seomyeon_station_1km,35.1540586,129.0486684,POINT (129.0486684 35.1540586)
1781756565,1781756565,seomyeon_station_1km,35.1528157,129.0482331,POINT (129.0482331 35.1528157)
1781756607,1781756607,seomyeon_station_1km,35.1526286,129.048052,POINT (129.0480520 35.1526286)
1781756610,1781756610,seomyeon_station_1km,35.1522139,129.0472497,POINT (129.0472497 35.1522139)
1781760303,1781760303,seomyeon_station_1km,35.1500135,129.0523428,POINT (129.0523428 35.1500135)
1781760305,1781760305,seomyeon_station_1km,35.151283,129.0511283,POINT (129.0511283 35.1512830)
1781760311,1781760311,seomyeon_station_1km,35.1500101,129.0500851,POINT (129.0500851 35.1500101)
1781760322,1781760322,seomyeon_station_1km,35.1492303,129.0502701,POINT (129.0502701 35.1492303)
1781760351,1781760351,seomyeon_station_1km,35.1501328,129.0503371,POINT (129.0503371 35.1501328)
1781760366,1781760366,seomyeon_station_1km,35.1488768,129.0534299,POINT (129.0534299 35.1488768)
1781760429,1781760429,seomyeon_station_1km,35.1484091,129.0526922,POINT (129.0526922 35.1484091)
1781760438,1781760438,seomyeon_station_1km,35.1498237,129.0510937,POINT (129.0510937 35.1498237)
1781760454,1781760454,seomyeon_station_1km,35.149526,129.0498917,POINT (129.0498917 35.1495260)
1781760467,1781760467,seomyeon_station_1km,35.1497777,129.0519385,POINT (129.0519385 35.1497777)
2299470489,2299470489,seomyeon_station_1km,35.1622434,129.0579976,POINT (129.0579976 35.1622434)
2515612350,2515612350,seomyeon_station_1km,35.1554013,129.0566496,POINT (129.0566496 35.1554013)
2515612402,2515612402,seomyeon_station_1km,35.1558839,129.0566549,POINT (129.0566549 35.1558839)
2515612433,2515612433,seomyeon_station_1km,35.1560356,129.056813,POINT (129.0568130 35.1560356)
2515612449,2515612449,seomyeon_station_1km,35.1561726,129.056771,POINT (129.0567710 35.1561726)
2516171155,2516171155,seomyeon_station_1km,35.1553511,129.0578716,POINT (129.0578716 35.1553511)
2516171183,2516171183,seomyeon_station_1km,35.1568274,129.0572373,POINT (129.0572373 35.1568274)
2516171184,2516171184,seomyeon_station_1km,35.1568332,129.0577036,POINT (129.0577036 35.1568332)
2516171185,2516171185,seomyeon_station_1km,35.1568341,129.0577734,POINT (129.0577734 35.1568341)
2517006723,2517006723,seomyeon_station_1km,35.1478076,129.0604342,POINT (129.0604342 35.1478076)
2517006779,2517006779,seomyeon_station_1km,35.1501795,129.0593725,POINT (129.0593725 35.1501795)
2517006780,2517006780,seomyeon_station_1km,35.1503177,129.0606204,POINT (129.0606204 35.1503177)
2517006781,2517006781,seomyeon_station_1km,35.1503358,129.059376,POINT (129.0593760 35.1503358)
2517006790,2517006790,seomyeon_station_1km,35.1507284,129.0593837,POINT (129.0593837 35.1507284)
2517919714,2517919714,seomyeon_station_1km,35.1481916,129.0615614,POINT (129.0615614 35.1481916)
2517919742,2517919742,seomyeon_station_1km,35.1484785,129.0623155,POINT (129.0623155 35.1484785)
2517919809,2517919809,seomyeon_station_1km,35.1489156,129.0630914,POINT (129.0630914 35.1489156)
2517919825,2517919825,seomyeon_station_1km,35.1489656,129.0633563,POINT (129.0633563 35.1489656)
2517919885,2517919885,seomyeon_station_1km,35.1495421,129.0629916,POINT (129.0629916 35.1495421)
2517919890,2517919890,seomyeon_station_1km,35.1493648,129.0618777,POINT (129.0618777 35.1493648)
2517919968,2517919968,seomyeon_station_1km,35.1497295,129.0662298,POINT (129.0662298 35.1497295)
2517920014,2517920014,seomyeon_station_1km,35.1502312,129.0624487,POINT (129.0624487 35.1502312)
2517920018,2517920018,seomyeon_station_1km,35.1503043,129.066218,POINT (129.0662180 35.1503043)
2853120193,2853120193,seomyeon_station_1km,35.1594097,129.0503988,POINT (129.0503988 35.1594097)
2853120194,2853120194,seomyeon_station_1km,35.1593831,129.0501466,POINT (129.0501466 35.1593831)
2860414373,2860414373,seomyeon_station_1km,35.1600545,129.0500139,POINT (129.0500139 35.1600545)
2898461579,2898461579,seomyeon_station_1km,35.1541944,129.0511883,POINT (129.0511883 35.1541944)
2898461580,2898461580,seomyeon_station_1km,35.1507212,129.0593282,POINT (129.0593282 35.1507212)
2898461582,2898461582,seomyeon_station_1km,35.1545213,129.0652864,POINT (129.0652864 35.1545213)
2913774867,2913774867,seomyeon_station_1km,35.1574318,129.0571768,POINT (129.0571768 35.1574318)
2913774868,2913774868,seomyeon_station_1km,35.1565723,129.0572019,POINT (129.0572019 35.1565723)
2913774869,2913774869,seomyeon_station_1km,35.157435,129.0577644,POINT (129.0577644 35.1574350)
2913774870,2913774870,seomyeon_station_1km,35.1565607,129.0577774,POINT (129.0577774 35.1565607)
2913774871,2913774871,seomyeon_station_1km,35.1567743,129.0577742,POINT (129.0577742 35.1567743)
2913774873,2913774873,seomyeon_station_1km,35.1559383,129.0572205,POINT (129.0572205 35.1559383)
2913774876,2913774876,seomyeon_station_1km,35.1545177,129.0583917,POINT (129.0583917 35.1545177)
2913774877,2913774877,seomyeon_station_1km,35.1544711,129.0583921,POINT (129.0583921 35.1544711)
2913774878,2913774878,seomyeon_station_1km,35.153424,129.0579029,POINT (129.0579029 35.1534240)
3803524444,3803524444,seomyeon_station_1km,35.1534274,129.0592963,POINT (129.0592963 35.1534274)
3946486157,3946486157,seomyeon_station_1km,35.1539905,129.0629674,POINT (129.0629674 35.1539905)
3946486158,3946486158,seomyeon_station_1km,35.1540075,129.063874,POINT (129.0638740 35.1540075)
3946486159,3946486159,seomyeon_station_1km,35.1540075,129.0648287,POINT (129.0648287 35.1540075)
3946486162,3946486162,seomyeon_station_1km,35.1549288,129.060825,POINT (129.0608250 35.1549288)
3946486163,3946486163,seomyeon_station_1km,35.1549337,129.0598979,POINT (129.0598979 35.1549337)
3946486164,3946486164,seomyeon_station_1km,35.1549377,129.0617259,POINT (129.0617259 35.1549377)
3946486165,3946486165,seomyeon_station_1km,35.1549437,129.0630224,POINT (129.0630224 35.1549437)
3946486166,3946486166,seomyeon_station_1km,35.1549442,129.0648237,POINT (129.0648237 35.1549442)
3946486167,3946486167,seomyeon_station_1km,35.1549539,129.0638636,POINT (129.0638636 35.1549539)
3946486168,3946486168,seomyeon_station_1km,35.1553545,129.0598912,POINT (129.0598912 35.1553545)
3946486171,3946486171,seomyeon_station_1km,35.1553744,129.0630226,POINT (129.0630226 35.1553744)
3946486184,3946486184,seomyeon_station_1km,35.1557609,129.0638548,POINT (129.0638548 35.1557609)
3946486185,3946486185,seomyeon_station_1km,35.1557634,129.0648193,POINT (129.0648193 35.1557634)
3946486186,3946486186,seomyeon_station_1km,35.1557702,129.0654663,POINT (129.0654663 35.1557702)
3946486187,3946486187,seomyeon_station_1km,35.1557716,129.0661411,POINT (129.0661411 35.1557716)
3946486197,3946486197,seomyeon_station_1km,35.1561169,129.0638509,POINT (129.0638509 35.1561169)
3946486198,3946486198,seomyeon_station_1km,35.1561267,129.0648174,POINT (129.0648174 35.1561267)
3946486214,3946486214,seomyeon_station_1km,35.1571685,129.0683113,POINT (129.0683113 35.1571685)
3946486215,3946486215,seomyeon_station_1km,35.1571355,129.0696658,POINT (129.0696658 35.1571355)
3946486220,3946486220,seomyeon_station_1km,35.1574949,129.0697428,POINT (129.0697428 35.1574949)
3946486222,3946486222,seomyeon_station_1km,35.1576384,129.0697651,POINT (129.0697651 35.1576384)
3946486226,3946486226,seomyeon_station_1km,35.1580041,129.0709525,POINT (129.0709525 35.1580041)
3946486227,3946486227,seomyeon_station_1km,35.1582708,129.0616571,POINT (129.0616571 35.1582708)
3946486228,3946486228,seomyeon_station_1km,35.1582885,129.0638362,POINT (129.0638362 35.1582885)
3946501707,3946501707,seomyeon_station_1km,35.1638495,129.0676177,POINT (129.0676177 35.1638495)
3946501723,3946501723,seomyeon_station_1km,35.1647358,129.0693308,POINT (129.0693308 35.1647358)
3946501727,3946501727,seomyeon_station_1km,35.1651036,129.0644649,POINT (129.0644649 35.1651036)
3946654793,3946654793,seomyeon_station_1km,35.163897,129.053617,POINT (129.0536170 35.1638970)
3946654796,3946654796,seomyeon_station_1km,35.1641647,129.0541019,POINT (129.0541019 35.1641647)
3946654800,3946654800,seomyeon_station_1km,35.1647768,129.0557136,POINT (129.0557136 35.1647768)
3946654812,3946654812,seomyeon_station_1km,35.1664778,129.0599845,POINT (129.0599845 35.1664778)
3946654813,3946654813,seomyeon_station_1km,35.1666409,129.0598659,POINT (129.0598659 35.1666409)
3946654824,3946654824,seomyeon_station_1km,35.1678825,129.0627845,POINT (129.0627845 35.1678825)
3946710956,3946710956,seomyeon_station_1km,35.1635916,129.0688965,POINT (129.0688965 35.1635916)
3946719812,3946719812,seomyeon_station_1km,35.1607675,129.0526149,POINT (129.0526149 35.1607675)
3946742738,3946742738,seomyeon_station_1km,35.1541771,129.0555901,POINT (129.0555901 35.1541771)
3946742741,3946742741,seomyeon_station_1km,35.1544601,129.0558967,POINT (129.0558967 35.1544601)
3946834239,3946834239,seomyeon_station_1km,35.1488519,129.059158,POINT (129.0591580 35.1488519)
3946834240,3946834240,seomyeon_station_1km,35.148848,129.0584247,POINT (129.0584247 35.1488480)
3946834241,3946834241,seomyeon_station_1km,35.1488482,129.058048,POINT (129.0580480 35.1488482)
3946834247,3946834247,seomyeon_station_1km,35.1589129,129.0581752,POINT (129.0581752 35.1589129)
3946834248,3946834248,seomyeon_station_1km,35.1605899,129.0540244,POINT (129.0540244 35.1605899)
3946834249,3946834249,seomyeon_station_1km,35.1607643,129.0545929,POINT (129.0545929 35.1607643)
4063681847,4063681847,seomyeon_station_1km,35.1486752,129.0634737,POINT (129.0634737 35.1486752)
4064119838,4064119838,seomyeon_station_1km,35.152232,129.0653137,POINT (129.0653137 35.1522320)
4147833639,4147833639,seomyeon_station_1km,35.154481,129.0599051,POINT (129.0599051 35.1544810)
4154353770,4154353770,seomyeon_station_1km,35.1545107,129.0638685,POINT (129.0638685 35.1545107)
4319172286,4319172286,seomyeon_station_1km,35.1648129,129.0545795,POINT (129.0545795 35.1648129)
4319172287,4319172287,seomyeon_station_1km,35.1694876,129.052318,POINT (129.0523180 35.1694876)
4319177656,4319177656,seomyeon_station_1km,35.1653393,129.0548726,POINT (129.0548726 35.1653393)
4319177659,4319177659,seomyeon_station_1km,35.166407,129.0551682,POINT (129.0551682 35.1664070)
4319177660,4319177660,seomyeon_station_1km,35.166662,129.0549453,POINT (129.0549453 35.1666620)
4319177665,4319177665,seomyeon_station_1km,35.1669936,129.0538959,POINT (129.0538959 35.1669936)
4319188608,4319188608,seomyeon_station_1km,35.1680864,129.0547783,POINT (129.0547783 35.1680864)
4319188636,4319188636,seomyeon_station_1km,35.1666838,129.0562776,POINT (129.0562776 35.1666838)
4319188637,4319188637,seomyeon_station_1km,35.1663733,129.0563409,POINT (129.0563409 35.1663733)
4319188640,4319188640,seomyeon_station_1km,35.1659514,129.0563372,POINT (129.0563372 35.1659514)
4319188655,4319188655,seomyeon_station_1km,35.1685018,129.0586432,POINT (129.0586432 35.1685018)
4472758236,4472758236,seomyeon_station_1km,35.1656191,129.0570134,POINT (129.0570134 35.1656191)
4472758237,4472758237,seomyeon_station_1km,35.1657484,129.0575609,POINT (129.0575609 35.1657484)
4472758238,4472758238,seomyeon_station_1km,35.1660949,129.057746,POINT (129.0577460 35.1660949)
4472758239,4472758239,seomyeon_station_1km,35.1662374,129.0555945,POINT (129.0555945 35.1662374)
4472758243,4472758243,seomyeon_station_1km,35.1665268,129.0580437,POINT (129.0580437 35.1665268)
4637481105,4637481105,seomyeon_station_1km,35.1695583,129.068486,POINT (129.0684860 35.1695583)
4643202374,4643202374,seomyeon_station_1km,35.1666149,129.0545902,POINT (129.0545902 35.1666149)
4643202375,4643202375,seomyeon_station_1km,35.1669502,129.0571156,POINT (129.0571156 35.1669502)
4643202377,4643202377,seomyeon_station_1km,35.166575,129.0571595,POINT (129.0571595 35.1665750)
4643202379,4643202379,seomyeon_station_1km,35.1663158,129.0568506,POINT (129.0568506 35.1663158)
4643202383,4643202383,seomyeon_station_1km,35.1664155,129.0582979,POINT (129.0582979 35.1664155)
4643202387,4643202387,seomyeon_station_1km,35.1668487,129.0590814,POINT (129.0590814 35.1668487)
4643202392,4643202392,seomyeon_station_1km,35.16566,129.0569302,POINT (129.0569302 35.1656600)
4643202398,4643202398,seomyeon_station_1km,35.1657571,129.0561783,POINT (129.0561783 35.1657571)
4643202399,4643202399,seomyeon_station_1km,35.1691932,129.0530651,POINT (129.0530651 35.1691932)
4643202417,4643202417,seomyeon_station_1km,35.1687124,129.0551099,POINT (129.0551099 35.1687124)
4643202436,4643202436,seomyeon_station_1km,35.1666612,129.0596459,POINT (129.0596459 35.1666612)
4643202438,4643202438,seomyeon_station_1km,35.1668907,129.0583383,POINT (129.0583383 35.1668907)
4643202443,4643202443,seomyeon_station_1km,35.1675237,129.0561192,POINT (129.0561192 35.1675237)
4643202466,4643202466,seomyeon_station_1km,35.165347,129.0570157,POINT (129.0570157 35.1653470)
4643202470,4643202470,seomyeon_station_1km,35.1655915,129.0576935,POINT (129.0576935 35.1655915)
4643357006,4643357006,seomyeon_station_1km,35.1645477,129.0654754,POINT (129.0654754 35.1645477)
4655075545,4655075545,seomyeon_station_1km,35.1634182,129.055772,POINT (129.0557720 35.1634182)
4655135726,4655135726,seomyeon_station_1km,35.1658532,129.0697245,POINT (129.0697245 35.1658532)
4655135738,4655135738,seomyeon_station_1km,35.1660227,129.0734084,POINT (129.0734084 35.1660227)
4655135936,4655135936,seomyeon_station_1km,35.1641481,129.0652788,POINT (129.0652788 35.1641481)
4655135965,4655135965,seomyeon_station_1km,35.1639325,129.0653693,POINT (129.0653693 35.1639325)
4662037101,4662037101,seomyeon_station_1km,35.1532352,129.056837,POINT (129.0568370 35.1532352)
4662037103,4662037103,seomyeon_station_1km,35.1532384,129.0578288,POINT (129.0578288 35.1532384)
4670287294,4670287294,seomyeon_station_1km,35.1675393,129.0546017,POINT (129.0546017 35.1675393)
4670287304,4670287304,seomyeon_station_1km,35.1655548,129.0569881,POINT (129.0569881 35.1655548)
4670287366,4670287366,seomyeon_station_1km,35.1667956,129.0599224,POINT (129.0599224 35.1667956)
4670287368,4670287368,seomyeon_station_1km,35.1674595,129.0609877,POINT (129.0609877 35.1674595)
4670287372,4670287372,seomyeon_station_1km,35.1661608,129.0575601,POINT (129.0575601 35.1661608)
4670287378,4670287378,seomyeon_station_1km,35.1665878,129.0578474,POINT (129.0578474 35.1665878)
4678161311,4678161311,seomyeon_station_1km,35.1612006,129.0610055,POINT (129.0610055 35.1612006)
4678161312,4678161312,seomyeon_station_1km,35.1608587,129.0616638,POINT (129.0616638 35.1608587)
4678161313,4678161313,seomyeon_station_1km,35.1633774,129.0613294,POINT (129.0613294 35.1633774)
4678161315,4678161315,seomyeon_station_1km,35.1609326,129.0595678,POINT (129.0595678 35.1609326)
4678161317,4678161317,seomyeon_station_1km,35.1613277,129.0598501,POINT (129.0598501 35.1613277)
4691430962,4691430962,seomyeon_station_1km,35.1616769,129.0600995,POINT (129.0600995 35.1616769)
4696280238,4696280238,seomyeon_station_1km,35.1628357,129.0609391,POINT (129.0609391 35.1628357)
4698255268,4698255268,seomyeon_station_1km,35.16233,129.0605727,POINT (129.0605727 35.1623300)
