segment_id,source_way_id,sample_area,from_node_id,to_node_id,highway,name,rule_bucket,length_meter,geom_wkt
37396787_1,37396787,seomyeon_station_1km,12520469241,11966241697,secondary,서전로,conditional,53.61,"LINESTRING (129.0592822 35.1576448, 129.0598680 35.1577002)"
37396787_2,37396787,seomyeon_station_1km,11966241697,11966241693,secondary,서전로,conditional,72.796,"LINESTRING (129.0598680 35.1577002, 129.0606687 35.1577079)"
37396807_1,37396807,seomyeon_station_1km,7495702007,414664247,secondary,신천대로,conditional,18.59,"LINESTRING (129.0656903 35.1493780, 129.0655548 35.1495032)"
37396920_1,37396920,seomyeon_station_1km,1768303961,436776364,tertiary,만리산로,conditional,816.891,"LINESTRING (129.0547708 35.1419032, 129.0547496 35.1419950, 129.0547144 35.1422235, 129.0547174 35.1423887, 129.0547509 35.1425773, 129.0548069 35.1426995, 129.0548305 35.1428142, 129.0548405 35.1428628, 129.0548512 35.1430646, 129.0544435 35.1441437, 129.0541476 35.1451722, 129.0539721 35.1457820, 129.0537140 35.1466791, 129.0535638 35.1469247, 129.0531657 35.1472005, 129.0529308 35.1473633, 129.0526947 35.1474598, 129.0524979 35.1474734, 129.0522189 35.1473419, 129.0520313 35.1472804, 129.0518400 35.1472788, 129.0516862 35.1473283, 129.0515253 35.1474511, 129.0514300 35.1476400)"
37396920_2,37396920,seomyeon_station_1km,436776364,1781760322,tertiary,만리산로,conditional,214.18,"LINESTRING (129.0514300 35.1476400, 129.0514300 35.1476700, 129.0512532 35.1482848, 129.0511651 35.1485066, 129.0509845 35.1486923, 129.0502701 35.1492303)"
37396920_3,37396920,seomyeon_station_1km,1781760322,1781760454,tertiary,만리산로,conditional,47.589,"LINESTRING (129.0502701 35.1492303, 129.0498917 35.1495260)"
37396920_4,37396920,seomyeon_station_1km,1781760454,436776369,tertiary,만리산로,conditional,21.518,"LINESTRING (129.0498917 35.1495260, 129.0497100 35.1496500)"
37396922_1,37396922,seomyeon_station_1km,436776375,1764380177,tertiary,가야대로703번길,conditional,64.815,"LINESTRING (129.0486100 35.1570774, 129.0485585 35.1572029, 129.0484000 35.1575500, 129.0483558 35.1576214)"
37396922_2,37396922,seomyeon_station_1km,1764380177,436776377,tertiary,가야대로703번길,conditional,17.273,"LINESTRING (129.0483558 35.1576214, 129.0482700 35.1577600)"
37396922_3,37396922,seomyeon_station_1km,436776377,1764380225,tertiary,가야대로703번길,conditional,34.034,"LINESTRING (129.0482700 35.1577600, 129.0483711 35.1580547)"
37396922_4,37396922,seomyeon_station_1km,1764380225,12814386275,tertiary,가야대로703번길,conditional,45.891,"LINESTRING (129.0483711 35.1580547, 129.0483900 35.1581100, 129.0485291 35.1584466)"
37396922_5,37396922,seomyeon_station_1km,12814386275,1764380213,tertiary,가야대로703번길,conditional,100.256,"LINESTRING (129.0485291 35.1584466, 129.0487610 35.1590075, 129.0488181 35.1591018, 129.0488818 35.1591733, 129.0489939 35.1592442)"
37397017_1,37397017,seomyeon_station_1km,12553763740,12553708703,secondary,시민공원로,conditional,40.595,"LINESTRING (129.0536887 35.1638247, 129.0539315 35.1639241, 129.0540960 35.1639730)"
37397017_2,37397017,seomyeon_station_1km,12553708703,436846738,secondary,시민공원로,conditional,12.5,"LINESTRING (129.0540960 35.1639730, 129.0542227 35.1640167)"
37397017_3,37397017,seomyeon_station_1km,436846738,436853333,secondary,시민공원로,conditional,42.819,"LINESTRING (129.0542227 35.1640167, 129.0544211 35.1640923, 129.0546541 35.1641711)"
37397017_4,37397017,seomyeon_station_1km,436853333,5307678953,secondary,시민공원로,conditional,134.539,"LINESTRING (129.0546541 35.1641711, 129.0549373 35.1642830, 129.0559101 35.1646320, 129.0560047 35.1646656)"
37397017_5,37397017,seomyeon_station_1km,5307678953,1771431764,secondary,시민공원로,conditional,141.713,"LINESTRING (129.0560047 35.1646656, 129.0566645 35.1648997, 129.0574178 35.1652030)"
37397017_6,37397017,seomyeon_station_1km,1771431764,12546130490,secondary,시민공원로,conditional,236.506,"LINESTRING (129.0574178 35.1652030, 129.0580061 35.1654629, 129.0587010 35.1657977, 129.0587387 35.1658159, 129.0587912 35.1658447, 129.0593864 35.1661709, 129.0596426 35.1663030)"
37397017_7,37397017,seomyeon_station_1km,12546130490,12353918432,secondary,시민공원로,conditional,25.058,"LINESTRING (129.0596426 35.1663030, 129.0598757 35.1664233)"
37397017_8,37397017,seomyeon_station_1km,12353918432,3946654812,secondary,시민공원로,conditional,11.6,"LINESTRING (129.0598757 35.1664233, 129.0599309 35.1664518, 129.0599845 35.1664778)"
37397017_9,37397017,seomyeon_station_1km,3946654812,12546151503,secondary,시민공원로,conditional,9.457,"LINESTRING (129.0599845 35.1664778, 129.0600749 35.1665199)"
37397017_10,37397017,seomyeon_station_1km,12546151503,12546130470,secondary,시민공원로,conditional,8.773,"LINESTRING (129.0600749 35.1665199, 129.0601203 35.1665411, 129.0601590 35.1665586)"
37397017_11,37397017,seomyeon_station_1km,12546130470,12546130476,secondary,시민공원로,conditional,25.438,"LINESTRING (129.0601590 35.1665586, 129.0604037 35.1666696)"
37397017_12,37397017,seomyeon_station_1km,12546130476,3946654824,secondary,시민공원로,conditional,267.927,"LINESTRING (129.0604037 35.1666696, 129.0605188 35.1667217, 129.0607223 35.1668139, 129.0609972 35.1669384, 129.0627057 35.1676703, 129.0628169 35.1677179, 129.0628361 35.1677900, 129.0627845 35.1678825)"
37397612_1,37397612,seomyeon_station_1km,436774373,1771573479,secondary,신천대로,conditional,40.765,"LINESTRING (129.0578688 35.1506167, 129.0580322 35.1502753)"
37398190_1,37398190,seomyeon_station_1km,11966196621,1771278661,secondary,동성로,conditional,51.396,"LINESTRING (129.0627487 35.1614700, 129.0632613 35.1612750)"
37398190_2,37398190,seomyeon_station_1km,1771278661,12558359607,secondary,동성로,conditional,143.062,"LINESTRING (129.0632613 35.1612750, 129.0640989 35.1609550, 129.0646832 35.1607237)"
37398190_3,37398190,seomyeon_station_1km,12558359607,13273390970,secondary,동성로,conditional,13.538,"LINESTRING (129.0646832 35.1607237, 129.0648142 35.1606658)"
37398190_4,37398190,seomyeon_station_1km,13273390970,11966239381,secondary,동성로,conditional,38.425,"LINESTRING (129.0648142 35.1606658, 129.0650654 35.1605845, 129.0652048 35.1605339)"
37398190_5,37398190,seomyeon_station_1km,11966239381,436837747,secondary,동성로,conditional,22.326,"LINESTRING (129.0652048 35.1605339, 129.0654300 35.1604538)"
37398190_6,37398190,seomyeon_station_1km,436837747,1771278708,secondary,동성로,conditional,67.138,"LINESTRING (129.0654300 35.1604538, 129.0656930 35.1603543, 129.0660952 35.1601916)"
37398190_7,37398190,seomyeon_station_1km,1771278708,436837742,secondary,동성로,conditional,64.311,"LINESTRING (129.0660952 35.1601916, 129.0667304 35.1599370)"
37398190_8,37398190,seomyeon_station_1km,436837742,436837741,secondary,동성로,conditional,46.97,"LINESTRING (129.0667304 35.1599370, 129.0671943 35.1597510)"
37398191_1,37398191,seomyeon_station_1km,12553673060,1764984084,tertiary,새싹로92번길,conditional,440.539,"LINESTRING (129.0531979 35.1657846, 129.0531700 35.1666200, 129.0528900 35.1675400, 129.0527100 35.1679900, 129.0524895 35.1682625, 129.0524500 35.1683200, 129.0522500 35.1688900, 129.0523154 35.1691399, 129.0521315 35.1695262, 129.0521098 35.1695718)"
37398483_1,37398483,seomyeon_station_1km,436773799,436805574,secondary,서전로,conditional,97.546,"LINESTRING (129.0672138 35.1577768, 129.0679890 35.1577768, 129.0682868 35.1577768)"
37398488_1,37398488,seomyeon_station_1km,436805615,1771317875,secondary,부전로,conditional,92.628,"LINESTRING (129.0547615 35.1559290, 129.0547546 35.1566447, 129.0547538 35.1567620)"
37398488_2,37398488,seomyeon_station_1km,1771317875,1768296134,secondary,부전로,conditional,85.428,"LINESTRING (129.0547538 35.1567620, 129.0547409 35.1575302)"
37398488_3,37398488,seomyeon_station_1km,1768296134,436873302,secondary,부전로,conditional,20.249,"LINESTRING (129.0547409 35.1575302, 129.0547334 35.1577122)"
37399387_1,37399387,seomyeon_station_1km,12540920650,436823291,tertiary_link,중앙대로644번길,conditional,12.912,"LINESTRING (129.0591528 35.1502099, 129.0592925 35.1501890)"
37399387_2,37399387,seomyeon_station_1km,436823291,2517006779,tertiary_link,중앙대로644번길,conditional,7.35,"LINESTRING (129.0592925 35.1501890, 129.0593725 35.1501795)"
37399387_3,37399387,seomyeon_station_1km,2517006779,1771573509,tertiary_link,중앙대로644번길,conditional,54.437,"LINESTRING (129.0593725 35.1501795, 129.0599703 35.1501520)"
37399387_4,37399387,seomyeon_station_1km,1771573509,436823289,tertiary_link,중앙대로644번길,conditional,93.074,"LINESTRING (129.0599703 35.1501520, 129.0609940 35.1501553)"
37399387_5,37399387,seomyeon_station_1km,436823289,436823277,tertiary_link,중앙대로644번길,conditional,190.816,"LINESTRING (129.0609940 35.1501553, 129.0612835 35.1501552, 129.0615068 35.1501204, 129.0616984 35.1500527, 129.0618836 35.1499636, 129.0620211 35.1498408, 129.0622103 35.1495603, 129.0624398 35.1491400)"
37400253_1,37400253,seomyeon_station_1km,436838201,6616995191,secondary,동천로,conditional,166.263,"LINESTRING (129.0624028 35.1507115, 129.0623892 35.1522067)"
37400253_2,37400253,seomyeon_station_1km,6616995191,6616995203,secondary,동천로,conditional,63.893,"LINESTRING (129.0623892 35.1522067, 129.0623910 35.1527813)"
37400253_3,37400253,seomyeon_station_1km,6616995203,1450699295,secondary,동천로,conditional,75.994,"LINESTRING (129.0623910 35.1527813, 129.0623842 35.1533732, 129.0623832 35.1534647)"
37400568_1,37400568,seomyeon_station_1km,1768279457,436774373,secondary,서면로,conditional,59.735,"LINESTRING (129.0578651 35.1511539, 129.0578688 35.1506167)"
37400572_1,37400572,seomyeon_station_1km,436809268,1771317877,secondary,서면문화로,conditional,60.901,"LINESTRING (129.0578067 35.1577217, 129.0578061 35.1582694)"
37400572_2,37400572,seomyeon_station_1km,1771317877,436843175,secondary,서면문화로,conditional,18.906,"LINESTRING (129.0578061 35.1582694, 129.0578025 35.1584394)"
37400788_1,37400788,seomyeon_station_1km,1771431816,4926052244,residential,시민공원로,conditional,158.732,"LINESTRING (129.0574880 35.1649656, 129.0585028 35.1653469, 129.0591139 35.1654699)"
37400788_2,37400788,seomyeon_station_1km,4926052244,4926052242,residential,시민공원로,conditional,54.206,"LINESTRING (129.0591139 35.1654699, 129.0596841 35.1656126)"
37400788_3,37400788,seomyeon_station_1km,4926052242,1771081054,residential,시민공원로,conditional,81.207,"LINESTRING (129.0596841 35.1656126, 129.0602941 35.1657297, 129.0605588 35.1657568)"
37400943_1,37400943,seomyeon_station_1km,12520416848,9706723865,tertiary,중앙대로783번길,conditional,15.524,"LINESTRING (129.0623885 35.1617149, 129.0623315 35.1618465)"
37400943_2,37400943,seomyeon_station_1km,9706723865,436848756,tertiary,중앙대로783번길,conditional,15.555,"LINESTRING (129.0623315 35.1618465, 129.0622986 35.1619180, 129.0622667 35.1619759)"
37400944_1,37400944,seomyeon_station_1km,436873310,1771314284,secondary,부전로,conditional,62.062,"LINESTRING (129.0561848 35.1613921, 129.0564189 35.1615015, 129.0567775 35.1616691)"
37401221_1,37401221,seomyeon_station_1km,12520469238,1450699370,secondary,새싹로,conditional,73.485,"LINESTRING (129.0591010 35.1577396, 129.0586708 35.1582991)"
37401221_2,37401221,seomyeon_station_1km,1450699370,1771314310,secondary,새싹로,conditional,58.073,"LINESTRING (129.0586708 35.1582991, 129.0586074 35.1583730, 129.0583183 35.1587346)"
37401221_3,37401221,seomyeon_station_1km,1771314310,3946834247,secondary,새싹로,conditional,23.713,"LINESTRING (129.0583183 35.1587346, 129.0581752 35.1589129)"
37401221_4,37401221,seomyeon_station_1km,3946834247,1771314313,secondary,새싹로,conditional,24.444,"LINESTRING (129.0581752 35.1589129, 129.0580578 35.1590592, 129.0580277 35.1590967)"
37401221_5,37401221,seomyeon_station_1km,1771314313,4915775609,secondary,새싹로,conditional,97.035,"LINESTRING (129.0580277 35.1590967, 129.0574419 35.1598262)"
37401221_6,37401221,seomyeon_station_1km,4915775609,1771312005,secondary,새싹로,conditional,62.217,"LINESTRING (129.0574419 35.1598262, 129.0572049 35.1601214, 129.0570664 35.1602940)"
37401221_7,37401221,seomyeon_station_1km,1771312005,4927942708,secondary,새싹로,conditional,81.508,"LINESTRING (129.0570664 35.1602940, 129.0569913 35.1603875, 129.0565744 35.1609068)"
37401221_8,37401221,seomyeon_station_1km,4927942708,436873310,secondary,새싹로,conditional,64.547,"LINESTRING (129.0565744 35.1609068, 129.0563163 35.1612283, 129.0561848 35.1613921)"
37401221_9,37401221,seomyeon_station_1km,436873310,12553708711,secondary,새싹로,conditional,17.402,"LINESTRING (129.0561848 35.1613921, 129.0560652 35.1615143)"
37401222_1,37401222,seomyeon_station_1km,436853325,436853333,residential,새싹로,conditional,184.444,"LINESTRING (129.0553279 35.1626120, 129.0553106 35.1627151, 129.0552697 35.1628676, 129.0551400 35.1631407, 129.0548983 35.1636290, 129.0546866 35.1640567, 129.0546541 35.1641711)"
37401690_1,37401690,seomyeon_station_1km,436859082,436859083,tertiary,신암로135번길,conditional,81.686,"LINESTRING (129.0479999 35.1513923, 129.0487535 35.1517923)"
37401690_2,37401690,seomyeon_station_1km,436859083,12814331572,tertiary,신암로135번길,conditional,23.615,"LINESTRING (129.0487535 35.1517923, 129.0489714 35.1519079)"
37401690_3,37401690,seomyeon_station_1km,12814331572,1781756443,tertiary,신암로135번길,conditional,13.68,"LINESTRING (129.0489714 35.1519079, 129.0490976 35.1519749)"
37401690_4,37401690,seomyeon_station_1km,1781756443,436859084,tertiary,신암로135번길,conditional,44.142,"LINESTRING (129.0490976 35.1519749, 129.0495048 35.1521911)"
37401690_5,37401690,seomyeon_station_1km,436859084,414664268,tertiary,신암로135번길,conditional,53.658,"LINESTRING (129.0495048 35.1521911, 129.0499998 35.1524539)"
37401730_1,37401730,seomyeon_station_1km,1450706739,1768284805,secondary,신천대로,conditional,106.536,"LINESTRING (129.0499746 35.1623596, 129.0500584 35.1625569, 129.0501271 35.1628049, 129.0502208 35.1632939)"
37401730_2,37401730,seomyeon_station_1km,1768284805,1771424357,secondary,신천대로,conditional,68.728,"LINESTRING (129.0502208 35.1632939, 129.0502457 35.1635704, 129.0502782 35.1639102)"
37401730_3,37401730,seomyeon_station_1km,1771424357,1764899597,secondary,신천대로,conditional,15.798,"LINESTRING (129.0502782 35.1639102, 129.0502908 35.1640519)"
37401730_4,37401730,seomyeon_station_1km,1764899597,1764899540,secondary,신천대로,conditional,79.842,"LINESTRING (129.0502908 35.1640519, 129.0502985 35.1644622, 129.0503173 35.1647695)"
37402578_1,37402578,seomyeon_station_1km,436837768,1450699311,tertiary,전포대로200번길,conditional,104.823,"LINESTRING (129.0683888 35.1545268, 129.0682110 35.1545265, 129.0673349 35.1545249, 129.0672358 35.1545247)"
37402578_2,37402578,seomyeon_station_1km,1450699311,1450699310,tertiary,전포대로200번길,conditional,98.587,"LINESTRING (129.0672358 35.1545247, 129.0671388 35.1545245, 129.0666360 35.1545235, 129.0662271 35.1545227, 129.0661514 35.1545226)"
37402578_3,37402578,seomyeon_station_1km,1450699310,436870939,tertiary,전포대로200번길,conditional,61.212,"LINESTRING (129.0661514 35.1545226, 129.0660622 35.1545224, 129.0656668 35.1545217, 129.0654781 35.1545214)"
37402578_4,37402578,seomyeon_station_1km,436870939,2898461582,tertiary,전포대로200번길,conditional,17.428,"LINESTRING (129.0654781 35.1545214, 129.0652864 35.1545213)"
37402766_1,37402766,seomyeon_station_1km,436873302,5272942817,secondary,부전로,conditional,18.06,"LINESTRING (129.0547334 35.1577122, 129.0547306 35.1578746)"
37402766_2,37402766,seomyeon_station_1km,5272942817,1771316481,secondary,부전로,conditional,89.577,"LINESTRING (129.0547306 35.1578746, 129.0547175 35.1586257, 129.0547166 35.1586801)"
37402766_3,37402766,seomyeon_station_1km,1771316481,1771317871,secondary,부전로,conditional,50.755,"LINESTRING (129.0547166 35.1586801, 129.0547106 35.1590231, 129.0547086 35.1591365)"
37402766_4,37402766,seomyeon_station_1km,1771317871,1771311964,secondary,부전로,conditional,94.814,"LINESTRING (129.0547086 35.1591365, 129.0546956 35.1598845, 129.0546938 35.1599891)"
37893785_1,37893785,seomyeon_station_1km,444690028,444690031,residential,범전로32번길,conditional,150.056,"LINESTRING (129.0628390 35.1664821, 129.0633632 35.1665930, 129.0641102 35.1666427, 129.0644680 35.1666114)"
74859415_1,74859415,seomyeon_station_1km,436882671,1764274421,secondary,황령대로,conditional,1858.991,"LINESTRING (129.0897094 35.1497498, 129.0890100 35.1497700, 129.0825691 35.1499727, 129.0705010 35.1503525, 129.0692773 35.1503842)"
131872803_1,131872803,seomyeon_station_1km,436837765,1450699278,residential,동성로15번길,conditional,104.896,"LINESTRING (129.0684233 35.1518150, 129.0672696 35.1518046)"
131872803_2,131872803,seomyeon_station_1km,1450699278,1771417579,residential,동성로15번길,conditional,46.143,"LINESTRING (129.0672696 35.1518046, 129.0667621 35.1518001)"
131872803_3,131872803,seomyeon_station_1km,1771417579,5661250601,residential,동성로15번길,conditional,14.757,"LINESTRING (129.0667621 35.1518001, 129.0665998 35.1517986)"
131872803_4,131872803,seomyeon_station_1km,5661250601,1450699277,residential,동성로15번길,conditional,38.724,"LINESTRING (129.0665998 35.1517986, 129.0661739 35.1517948)"
131872804_1,131872804,seomyeon_station_1km,1450699336,1450699350,residential,서면로68번길,conditional,79.58,"LINESTRING (129.0583760 35.1564395, 129.0577716 35.1569572)"
131872806_1,131872806,seomyeon_station_1km,1450699354,4929733023,residential,서전로38번길,conditional,30.603,"LINESTRING (129.0638476 35.1572317, 129.0641842 35.1572355)"
131872806_2,131872806,seomyeon_station_1km,4929733023,4929733025,residential,서전로38번길,conditional,20.493,"LINESTRING (129.0641842 35.1572355, 129.0644096 35.1572380)"
131872806_3,131872806,seomyeon_station_1km,4929733025,1450699355,residential,서전로38번길,conditional,36.54,"LINESTRING (129.0644096 35.1572380, 129.0648115 35.1572425)"
131872808_1,131872808,seomyeon_station_1km,12520469236,11966241697,secondary_link,,conditional,84.376,"LINESTRING (129.0592625 35.1571416, 129.0593460 35.1572832, 129.0594771 35.1574113, 129.0597156 35.1576239, 129.0598680 35.1577002)"
131872810_1,131872810,seomyeon_station_1km,1450699329,4877484454,residential,서전로10번길,conditional,49.756,"LINESTRING (129.0598824 35.1559064, 129.0604297 35.1559064)"
131872811_1,131872811,seomyeon_station_1km,1450699353,4912439901,residential,중앙대로680번가길,conditional,32.618,"LINESTRING (129.0612042 35.1572233, 129.0610897 35.1569453)"
131872811_2,131872811,seomyeon_station_1km,4912439901,1450699334,residential,중앙대로680번가길,conditional,66.674,"LINESTRING (129.0610897 35.1569453, 129.0608504 35.1563785)"
131872812_1,131872812,seomyeon_station_1km,1768296219,436724889,secondary_link,,conditional,70.22,"LINESTRING (129.0585177 35.1575732, 129.0590760 35.1571368)"
131872813_1,131872813,seomyeon_station_1km,1450699334,4877484461,residential,동천로85번길,conditional,19.933,"LINESTRING (129.0608504 35.1563785, 129.0606873 35.1564983)"
131872813_2,131872813,seomyeon_station_1km,4877484461,1450699346,residential,동천로85번길,conditional,51.646,"LINESTRING (129.0606873 35.1564983, 129.0602647 35.1568087)"
131872814_1,131872814,seomyeon_station_1km,1450699307,3946486157,residential,전포대로189번길,conditional,57.089,"LINESTRING (129.0629622 35.1545039, 129.0629674 35.1539905)"
131872814_2,131872814,seomyeon_station_1km,3946486157,1450699296,residential,전포대로189번길,conditional,57.679,"LINESTRING (129.0629674 35.1539905, 129.0629726 35.1534718)"
131872815_1,131872815,seomyeon_station_1km,436724893,1450699374,residential,,conditional,66.203,"LINESTRING (129.0601880 35.1589952, 129.0607901 35.1586603)"
131872816_1,131872816,seomyeon_station_1km,1450699312,1450699313,residential,동성로49번길,conditional,98.407,"LINESTRING (129.0661478 35.1549667, 129.0672302 35.1549740)"
131872816_2,131872816,seomyeon_station_1km,1450699313,1450699314,residential,동성로49번길,conditional,103.672,"LINESTRING (129.0672302 35.1549740, 129.0683705 35.1549820)"
131872817_1,131872817,seomyeon_station_1km,1450699352,1450699353,residential,동천로95번길,conditional,46.51,"LINESTRING (129.0606926 35.1572227, 129.0612042 35.1572233)"
131872817_2,131872817,seomyeon_station_1km,1450699353,4877424324,residential,동천로95번길,conditional,2.218,"LINESTRING (129.0612042 35.1572233, 129.0612286 35.1572233)"
131872817_3,131872817,seomyeon_station_1km,4877424324,4876880572,residential,동천로95번길,conditional,68.855,"LINESTRING (129.0612286 35.1572233, 129.0619860 35.1572243)"
131872817_4,131872817,seomyeon_station_1km,4876880572,436838205,residential,동천로95번길,conditional,33.555,"LINESTRING (129.0619860 35.1572243, 129.0623551 35.1572247)"
131872818_1,131872818,seomyeon_station_1km,1450699341,1450699343,residential,전포대로224번길,conditional,61.439,"LINESTRING (129.0654591 35.1565251, 129.0661349 35.1565219)"
131872818_2,131872818,seomyeon_station_1km,1450699343,1450699344,residential,전포대로224번길,conditional,98.496,"LINESTRING (129.0661349 35.1565219, 129.0672183 35.1565284)"
131872820_1,131872820,seomyeon_station_1km,1450699375,1450699376,residential,동천로132번길,conditional,99.021,"LINESTRING (129.0647877 35.1600489, 129.0638034 35.1604303)"
131872820_2,131872820,seomyeon_station_1km,1450699376,7456532222,residential,동천로132번길,conditional,29.455,"LINESTRING (129.0638034 35.1604303, 129.0635096 35.1605420)"
131872820_3,131872820,seomyeon_station_1km,7456532222,1450699379,residential,동천로132번길,conditional,56.799,"LINESTRING (129.0635096 35.1605420, 129.0629430 35.1607573)"
131872820_4,131872820,seomyeon_station_1km,1450699379,1450699377,residential,동천로132번길,conditional,64.346,"LINESTRING (129.0629430 35.1607573, 129.0624105 35.1605568, 129.0623001 35.1605152)"
131872821_1,131872821,seomyeon_station_1km,1450699303,1450699301,residential,중앙대로680번가길,conditional,82.424,"LINESTRING (129.0617430 35.1540049, 129.0608364 35.1540008)"
131872821_2,131872821,seomyeon_station_1km,1450699301,1450699300,residential,중앙대로680번가길,conditional,84.26,"LINESTRING (129.0608364 35.1540008, 129.0599096 35.1539967)"
131872822_1,131872822,seomyeon_station_1km,1771278661,1450699379,residential,,conditional,64.429,"LINESTRING (129.0632613 35.1612750, 129.0632096 35.1611909, 129.0629430 35.1607573)"
131872823_1,131872823,seomyeon_station_1km,12520469257,12520469246,secondary_link,,conditional,39.269,"LINESTRING (129.0594762 35.1583129, 129.0593677 35.1582689, 129.0592734 35.1582502, 129.0590596 35.1582521)"
131872823_2,131872823,seomyeon_station_1km,12520469246,1450699370,secondary_link,,conditional,36.033,"LINESTRING (129.0590596 35.1582521, 129.0588331 35.1582585, 129.0586708 35.1582991)"
131872824_1,131872824,seomyeon_station_1km,1450699370,1450699357,secondary_link,,conditional,71.835,"LINESTRING (129.0586708 35.1582991, 129.0586989 35.1581734, 129.0586705 35.1580649, 129.0585972 35.1579152, 129.0585217 35.1578070, 129.0584074 35.1577294)"
131872825_1,131872825,seomyeon_station_1km,1450699369,4929736459,residential,동천로107번길,conditional,51.63,"LINESTRING (129.0606633 35.1582620, 129.0612312 35.1582670)"
131872825_2,131872825,seomyeon_station_1km,4929736459,3946486227,residential,동천로107번길,conditional,38.72,"LINESTRING (129.0612312 35.1582670, 129.0616571 35.1582708)"
131872825_3,131872825,seomyeon_station_1km,3946486227,5192631540,residential,동천로107번길,conditional,62.322,"LINESTRING (129.0616571 35.1582708, 129.0622214 35.1582757, 129.0623426 35.1582768)"
131872827_1,131872827,seomyeon_station_1km,1450699347,1450699348,residential,동성로71번길,conditional,98.618,"LINESTRING (129.0661319 35.1568818, 129.0672166 35.1568929)"
131872827_2,131872827,seomyeon_station_1km,1450699348,1450699349,residential,동성로71번길,conditional,100.967,"LINESTRING (129.0672166 35.1568929, 129.0683271 35.1569062)"
131872828_1,131872828,seomyeon_station_1km,1450699283,1764282591,tertiary,전포대로171번길,conditional,19.172,"LINESTRING (129.0655012 35.1521011, 129.0653163 35.1520182)"
131872828_2,131872828,seomyeon_station_1km,1764282591,11966240041,tertiary,전포대로171번길,conditional,18.94,"LINESTRING (129.0653163 35.1520182, 129.0651337 35.1519362)"
131872828_3,131872828,seomyeon_station_1km,11966240041,4929732303,tertiary,전포대로171번길,conditional,155.305,"LINESTRING (129.0651337 35.1519362, 129.0636362 35.1512642)"
131872828_4,131872828,seomyeon_station_1km,4929732303,4903092886,tertiary,전포대로171번길,conditional,104.413,"LINESTRING (129.0636362 35.1512642, 129.0626291 35.1508129)"
131872828_5,131872828,seomyeon_station_1km,4903092886,436838201,tertiary,전포대로171번길,conditional,23.462,"LINESTRING (129.0626291 35.1508129, 129.0624028 35.1507115)"
131872829_1,131872829,seomyeon_station_1km,1450699338,1450699339,residential,전포대로223번길,conditional,135.487,"LINESTRING (129.0623562 35.1565051, 129.0638464 35.1565212)"
131872829_2,131872829,seomyeon_station_1km,1450699339,4929733024,residential,전포대로223번길,conditional,31.276,"LINESTRING (129.0638464 35.1565212, 129.0641904 35.1565249)"
131872829_3,131872829,seomyeon_station_1km,4929733024,4929733026,residential,전포대로223번길,conditional,20.766,"LINESTRING (129.0641904 35.1565249, 129.0644188 35.1565274)"
131872829_4,131872829,seomyeon_station_1km,4929733026,9161039144,residential,전포대로223번길,conditional,20.52,"LINESTRING (129.0644188 35.1565274, 129.0646445 35.1565298)"
131872829_5,131872829,seomyeon_station_1km,9161039144,1450699340,residential,전포대로223번길,conditional,15.529,"LINESTRING (129.0646445 35.1565298, 129.0648153 35.1565317)"
131872829_6,131872829,seomyeon_station_1km,1450699340,1450699342,residential,전포대로223번길,conditional,40.641,"LINESTRING (129.0648153 35.1565317, 129.0652623 35.1565364)"
131872830_1,131872830,seomyeon_station_1km,1450699320,3946486164,residential,중앙대로702번길,conditional,47.348,"LINESTRING (129.0617220 35.1553635, 129.0617259 35.1549377)"
131872831_1,131872831,seomyeon_station_1km,1450699323,1450699326,residential,전포대로210번길,conditional,61.304,"LINESTRING (129.0654698 35.1554018, 129.0661441 35.1554059)"
131872831_2,131872831,seomyeon_station_1km,1450699326,1450699327,residential,전포대로210번길,conditional,98.242,"LINESTRING (129.0661441 35.1554059, 129.0672247 35.1554124)"
131872831_3,131872831,seomyeon_station_1km,1450699327,1450699328,residential,전포대로210번길,conditional,102.579,"LINESTRING (129.0672247 35.1554124, 129.0683530 35.1554190)"
131872832_1,131872832,seomyeon_station_1km,12520469242,1450699368,secondary_link,,conditional,61.73,"LINESTRING (129.0598823 35.1577618, 129.0597307 35.1579217, 129.0596591 35.1580293, 129.0596016 35.1582548)"
131872833_1,131872833,seomyeon_station_1km,1450699376,1771290840,living_street,서전로37번길,direct,37.898,"LINESTRING (129.0638034 35.1604303, 129.0638086 35.1600895)"
131872833_2,131872833,seomyeon_station_1km,1771290840,1771290781,living_street,서전로37번길,direct,37.387,"LINESTRING (129.0638086 35.1600895, 129.0638138 35.1597533)"
131872833_3,131872833,seomyeon_station_1km,1771290781,1771290814,living_street,서전로37번길,direct,41.879,"LINESTRING (129.0638138 35.1597533, 129.0638195 35.1593767)"
131872833_4,131872833,seomyeon_station_1km,1771290814,1771290893,living_street,서전로37번길,direct,38.743,"LINESTRING (129.0638195 35.1593767, 129.0638249 35.1590283)"
131872833_5,131872833,seomyeon_station_1km,1771290893,1771290939,living_street,서전로37번길,direct,18.938,"LINESTRING (129.0638249 35.1590283, 129.0638275 35.1588580)"
131872833_6,131872833,seomyeon_station_1km,1771290939,1771290930,living_street,서전로37번길,direct,21.14,"LINESTRING (129.0638275 35.1588580, 129.0638304 35.1586679)"
131872833_7,131872833,seomyeon_station_1km,1771290930,1771290920,living_street,서전로37번길,direct,19.105,"LINESTRING (129.0638304 35.1586679, 129.0638330 35.1584961)"
