vertexId,osm_node_id,point
584,1771569362,POINT (129.0557746 35.1549610)
585,1771573477,POINT (129.0576463 35.1459507)
586,1771573479,POINT (129.0580322 35.1502753)
587,1771573494,POINT (129.0575792 35.1493370)
588,1771573495,POINT (129.0591544 35.1493701)
589,1771573498,POINT (129.0599691 35.1493726)
590,1771573502,POINT (129.0580425 35.1493452)
591,1771573504,POINT (129.0593817 35.1493692)
592,1771573506,POINT (129.0610006 35.1493699)
593,1771573509,POINT (129.0599703 35.1501520)
594,1771573511,POINT (129.0580768 35.1462468)
595,1771573518,POINT (129.0584242 35.1482028)
596,1771573519,POINT (129.0616030 35.1481043)
597,1774443306,POINT (129.0696331 35.1496614)
598,1774443311,POINT (129.0699389 35.1495781)
599,1781756392,POINT (129.0485452 35.1530922)
600,1781756443,POINT (129.0490976 35.1519749)
601,1781756522,POINT (129.0486684 35.1540586)
602,1781756565,POINT (129.0482331 35.1528157)
603,1781756607,POINT (129.0480520 35.1526286)
604,1781756610,POINT (129.0472497 35.1522139)
605,1781760303,POINT (129.0523428 35.1500135)
606,1781760305,POINT (129.0511283 35.1512830)
607,1781760311,POINT (129.0500851 35.1500101)
608,1781760322,POINT (129.0502701 35.1492303)
609,1781760351,POINT (129.0503371 35.1501328)
610,1781760366,POINT (129.0534299 35.1488768)
611,1781760429,POINT (129.0526922 35.1484091)
612,1781760438,POINT (129.0510937 35.1498237)
613,1781760454,POINT (129.0498917 35.1495260)
614,1781760467,POINT (129.0519385 35.1497777)
615,2299470489,POINT (129.0579976 35.1622434)
616,2515612350,POINT (129.0566496 35.1554013)
617,2515612402,POINT (129.0566549 35.1558839)
618,2515612433,POINT (129.0568130 35.1560356)
619,2515612449,POINT (129.0567710 35.1561726)
620,2516171155,POINT (129.0578716 35.1553511)
621,2516171183,POINT (129.0572373 35.1568274)
622,2516171184,POINT (129.0577036 35.1568332)
623,2516171185,POINT (129.0577734 35.1568341)
624,2517006723,POINT (129.0604342 35.1478076)
625,2517006779,POINT (129.0593725 35.1501795)
626,2517006780,POINT (129.0606204 35.1503177)
627,2517006781,POINT (129.0593760 35.1503358)
628,2517006790,POINT (129.0593837 35.1507284)
629,2517919714,POINT (129.0615614 35.1481916)
630,2517919742,POINT (129.0623155 35.1484785)
631,2517919809,POINT (129.0630914 35.1489156)
632,2517919825,POINT (129.0633563 35.1489656)
633,2517919885,POINT (129.0629916 35.1495421)
634,2517919890,POINT (129.0618777 35.1493648)
635,2517919968,POINT (129.0662298 35.1497295)
636,2517920014,POINT (129.0624487 35.1502312)
637,2517920018,POINT (129.0662180 35.1503043)
638,2853120193,POINT (129.0503988 35.1594097)
639,2853120194,POINT (129.0501466 35.1593831)
640,2860414373,POINT (129.0500139 35.1600545)
641,2898461579,POINT (129.0511883 35.1541944)
642,2898461580,POINT (129.0593282 35.1507212)
643,2898461582,POINT (129.0652864 35.1545213)
644,2913774867,POINT (129.0571768 35.1574318)
645,2913774868,POINT (129.0572019 35.1565723)
646,2913774869,POINT (129.0577644 35.1574350)
647,2913774870,POINT (129.0577774 35.1565607)
648,2913774871,POINT (129.0577742 35.1567743)
649,2913774873,POINT (129.0572205 35.1559383)
650,2913774876,POINT (129.0583917 35.1545177)
651,2913774877,POINT (129.0583921 35.1544711)
652,2913774878,POINT (129.0579029 35.1534240)
653,3803524444,POINT (129.0592963 35.1534274)
654,3946486157,POINT (129.0629674 35.1539905)
655,3946486158,POINT (129.0638740 35.1540075)
656,3946486159,POINT (129.0648287 35.1540075)
657,3946486162,POINT (129.0608250 35.1549288)
658,3946486163,POINT (129.0598979 35.1549337)
659,3946486164,POINT (129.0617259 35.1549377)
660,3946486165,POINT (129.0630224 35.1549437)
661,3946486166,POINT (129.0648237 35.1549442)
662,3946486167,POINT (129.0638636 35.1549539)
663,3946486168,POINT (129.0598912 35.1553545)
664,3946486171,POINT (129.0630226 35.1553744)
665,3946486184,POINT (129.0638548 35.1557609)
666,3946486185,POINT (129.0648193 35.1557634)
667,3946486186,POINT (129.0654663 35.1557702)
668,3946486187,POINT (129.0661411 35.1557716)
669,3946486197,POINT (129.0638509 35.1561169)
670,3946486198,POINT (129.0648174 35.1561267)
671,3946486214,POINT (129.0683113 35.1571685)
672,3946486215,POINT (129.0696658 35.1571355)
673,3946486220,POINT (129.0697428 35.1574949)
674,3946486222,POINT (129.0697651 35.1576384)
675,3946486226,POINT (129.0709525 35.1580041)
676,3946486227,POINT (129.0616571 35.1582708)
677,3946486228,POINT (129.0638362 35.1582885)
678,3946501707,POINT (129.0676177 35.1638495)
679,3946501723,POINT (129.0693308 35.1647358)
680,3946501727,POINT (129.0644649 35.1651036)
681,3946654793,POINT (129.0536170 35.1638970)
682,3946654796,POINT (129.0541019 35.1641647)
683,3946654800,POINT (129.0557136 35.1647768)
684,3946654812,POINT (129.0599845 35.1664778)
685,3946654813,POINT (129.0598659 35.1666409)
686,3946654824,POINT (129.0627845 35.1678825)
687,3946710956,POINT (129.0688965 35.1635916)
688,3946719812,POINT (129.0526149 35.1607675)
689,3946742738,POINT (129.0555901 35.1541771)
690,3946742741,POINT (129.0558967 35.1544601)
691,3946834239,POINT (129.0591580 35.1488519)
692,3946834240,POINT (129.0584247 35.1488480)
693,3946834241,POINT (129.0580480 35.1488482)
694,3946834247,POINT (129.0581752 35.1589129)
695,3946834248,POINT (129.0540244 35.1605899)
696,3946834249,POINT (129.0545929 35.1607643)
697,4063681847,POINT (129.0634737 35.1486752)
698,4064119838,POINT (129.0653137 35.1522320)
699,4147833639,POINT (129.0599051 35.1544810)
700,4154353770,POINT (129.0638685 35.1545107)
701,4319172286,POINT (129.0545795 35.1648129)
702,4319172287,POINT (129.0523180 35.1694876)
703,4319177656,POINT (129.0548726 35.1653393)
704,4319177659,POINT (129.0551682 35.1664070)
705,4319177660,POINT (129.0549453 35.1666620)
706,4319177665,POINT (129.0538959 35.1669936)
707,4319188608,POINT (129.0547783 35.1680864)
708,4319188636,POINT (129.0562776 35.1666838)
709,4319188637,POINT (129.0563409 35.1663733)
710,4319188640,POINT (129.0563372 35.1659514)
711,4319188655,POINT (129.0586432 35.1685018)
712,4472758236,POINT (129.0570134 35.1656191)
713,4472758237,POINT (129.0575609 35.1657484)
714,4472758238,POINT (129.0577460 35.1660949)
715,4472758239,POINT (129.0555945 35.1662374)
716,4472758243,POINT (129.0580437 35.1665268)
717,4637481105,POINT (129.0684860 35.1695583)
718,4643202374,POINT (129.0545902 35.1666149)
719,4643202375,POINT (129.0571156 35.1669502)
720,4643202377,POINT (129.0571595 35.1665750)
721,4643202379,POINT (129.0568506 35.1663158)
722,4643202383,POINT (129.0582979 35.1664155)
723,4643202387,POINT (129.0590814 35.1668487)
724,4643202392,POINT (129.0569302 35.1656600)
725,4643202398,POINT (129.0561783 35.1657571)
726,4643202399,POINT (129.0530651 35.1691932)
727,4643202417,POINT (129.0551099 35.1687124)
728,4643202436,POINT (129.0596459 35.1666612)
729,4643202438,POINT (129.0583383 35.1668907)
730,4643202443,POINT (129.0561192 35.1675237)
731,4643202466,POINT (129.0570157 35.1653470)
732,4643202470,POINT (129.0576935 35.1655915)
733,4643357006,POINT (129.0654754 35.1645477)
734,4655075545,POINT (129.0557720 35.1634182)
735,4655135726,POINT (129.0697245 35.1658532)
736,4655135738,POINT (129.0734084 35.1660227)
737,4655135936,POINT (129.0652788 35.1641481)
738,4655135965,POINT (129.0653693 35.1639325)
739,4662037101,POINT (129.0568370 35.1532352)
740,4662037103,POINT (129.0578288 35.1532384)
741,4670287294,POINT (129.0546017 35.1675393)
742,4670287304,POINT (129.0569881 35.1655548)
743,4670287366,POINT (129.0599224 35.1667956)
744,4670287368,POINT (129.0609877 35.1674595)
745,4670287372,POINT (129.0575601 35.1661608)
746,4670287378,POINT (129.0578474 35.1665878)
747,4678161311,POINT (129.0610055 35.1612006)
748,4678161312,POINT (129.0616638 35.1608587)
749,4678161313,POINT (129.0613294 35.1633774)
750,4678161315,POINT (129.0595678 35.1609326)
751,4678161317,POINT (129.0598501 35.1613277)
752,4691430962,POINT (129.0600995 35.1616769)
753,4696280238,POINT (129.0609391 35.1628357)
754,4698255268,POINT (129.0605727 35.1623300)
755,4721807007,POINT (129.0609560 35.1654657)
756,4721807010,POINT (129.0599255 35.1650686)
757,4876141518,POINT (129.0600383 35.1570478)
758,4876141520,POINT (129.0597144 35.1572479)
759,4876142921,POINT (129.0602288 35.1572715)
760,4876880572,POINT (129.0619860 35.1572243)
761,4877424322,POINT (129.0608197 35.1553560)
762,4877424323,POINT (129.0612260 35.1573675)
763,4877424324,POINT (129.0612286 35.1572233)
764,4877424325,POINT (129.0619839 35.1573996)
765,4877424326,POINT (129.0618740 35.1574003)
766,4877424345,POINT (129.0605730 35.1571070)
767,4877424347,POINT (129.0607869 35.1570163)
768,4877424393,POINT (129.0604956 35.1570321)
769,4877424394,POINT (129.0607657 35.1568311)
770,4877484450,POINT (129.0599508 35.1565019)
771,4877484454,POINT (129.0604297 35.1559064)
772,4877484458,POINT (129.0607211 35.1553559)
773,4877484459,POINT (129.0600494 35.1565983)
774,4877484460,POINT (129.0602272 35.1564404)
775,4877484461,POINT (129.0606873 35.1564983)
776,4903092881,POINT (129.0623574 35.1562903)
777,4903092882,POINT (129.0615025 35.1562918)
778,4903092883,POINT (129.0615045 35.1559259)
779,4903092884,POINT (129.0608508 35.1559301)
780,4903092885,POINT (129.0625957 35.1522085)
781,4903092886,POINT (129.0626291 35.1508129)
782,4903771264,POINT (129.0671473 35.1646580)
783,4903771265,POINT (129.0671629 35.1632714)
784,4903771298,POINT (129.0690675 35.1622707)
785,4903771299,POINT (129.0684208 35.1623929)
786,4903771300,POINT (129.0675687 35.1625810)
787,4903828883,POINT (129.0687359 35.1599922)
788,4903828886,POINT (129.0698559 35.1595531)
789,4903828887,POINT (129.0692975 35.1597454)
790,4903828891,POINT (129.0707789 35.1600625)
791,4912439898,POINT (129.0554069 35.1501761)
792,4912439900,POINT (129.0561175 35.1508399)
793,4912439901,POINT (129.0610897 35.1569453)
794,4912439903,POINT (129.0619365 35.1568629)
795,4912439904,POINT (129.0577874 35.1558857)
796,4912439905,POINT (129.0564372 35.1527808)
797,4912439906,POINT (129.0568704 35.1529449)
798,4912439912,POINT (129.0584655 35.1493523)
799,4912439913,POINT (129.0584608 35.1497653)
800,4912691574,POINT (129.0534607 35.1488447)
801,4912691575,POINT (129.0539032 35.1490857)
802,4912691585,POINT (129.0570240 35.1478086)
803,4912691591,POINT (129.0565573 35.1489315)
804,4915775570,POINT (129.0570284 35.1507027)
805,4915775571,POINT (129.0566245 35.1513516)
806,4915775573,POINT (129.0569947 35.1518580)
807,4915775574,POINT (129.0554719 35.1532794)
808,4915775575,POINT (129.0555597 35.1531797)
809,4915775584,POINT (129.0566548 35.1514312)
810,4915775587,POINT (129.0620339 35.1648926)
811,4915775589,POINT (129.0609885 35.1642718)
812,4915775590,POINT (129.0579954 35.1622723)
813,4915775598,POINT (129.0557601 35.1619986)
814,4915775599,POINT (129.0558146 35.1612095)
815,4915775600,POINT (129.0561827 35.1607513)
816,4915775601,POINT (129.0562132 35.1606532)
817,4915775603,POINT (129.0562941 35.1601966)
818,4915775604,POINT (129.0576046 35.1603630)
819,4915775606,POINT (129.0583036 35.1593588)
820,4915775607,POINT (129.0566642 35.1592231)
821,4915775608,POINT (129.0570769 35.1596223)
822,4915775609,POINT (129.0574419 35.1598262)
823,4915775610,POINT (129.0567990 35.1599048)
824,4915775611,POINT (129.0567304 35.1602495)
825,4915775613,POINT (129.0607347 35.1608584)
826,4915776943,POINT (129.0501622 35.1663128)
827,4915776958,POINT (129.0487069 35.1654395)
828,4915776972,POINT (129.0559085 35.1525806)
829,4915805002,POINT (129.0521073 35.1552801)
830,4915805009,POINT (129.0535387 35.1533461)
831,4926020045,POINT (129.0534465 35.1558419)
832,4926020046,POINT (129.0544714 35.1550607)
833,4926020047,POINT (129.0549540 35.1553048)
834,4926020048,POINT (129.0510963 35.1562031)
835,4926040412,POINT (129.0604352 35.1604799)
836,4926040413,POINT (129.0603069 35.1619613)
837,4926040414,POINT (129.0601472 35.1621773)
838,4926040415,POINT (129.0552624 35.1584741)
839,4926040416,POINT (129.0565479 35.1584884)
840,4926040417,POINT (129.0552619 35.1590001)
841,4926040418,POINT (129.0555402 35.1590001)
842,4926040419,POINT (129.0535836 35.1602797)
843,4926040420,POINT (129.0537990 35.1606007)
844,4926040624,POINT (129.0564504 35.1605398)
845,4926040626,POINT (129.0565806 35.1602313)
846,4926052240,POINT (129.0555246 35.1633125)
847,4926052242,POINT (129.0596841 35.1656126)
848,4926052243,POINT (129.0597425 35.1654124)
849,4926052244,POINT (129.0591139 35.1654699)
850,4926052246,POINT (129.0591784 35.1652301)
851,4927903711,POINT (129.0614521 35.1516991)
852,4927903712,POINT (129.0571867 35.1515342)
853,4927903714,POINT (129.0574614 35.1517378)
854,4927903715,POINT (129.0569404 35.1508441)
855,4927903716,POINT (129.0570556 35.1508818)
856,4927903717,POINT (129.0567927 35.1510813)
857,4927903718,POINT (129.0569873 35.1511548)
858,4927904276,POINT (129.0568932 35.1527469)
859,4927904278,POINT (129.0571888 35.1527706)
860,4927904279,POINT (129.0572800 35.1525864)
861,4927904281,POINT (129.0573497 35.1525425)
862,4927904282,POINT (129.0574195 35.1525447)
863,4927904284,POINT (129.0565412 35.1544670)
864,4927904288,POINT (129.0562189 35.1540263)
865,4927906098,POINT (129.0571389 35.1549097)
866,4927906101,POINT (129.0574442 35.1548543)
867,4927906102,POINT (129.0574366 35.1546745)
868,4927906103,POINT (129.0574410 35.1544766)
869,4927906104,POINT (129.0566855 35.1551552)
870,4927906105,POINT (129.0566781 35.1549717)
871,4927906106,POINT (129.0570458 35.1558845)
872,4927906109,POINT (129.0570041 35.1556204)
873,4927906110,POINT (129.0563175 35.1558834)
874,4927906111,POINT (129.0563177 35.1554005)
875,4927906112,POINT (129.0558624 35.1558827)
876,4927906113,POINT (129.0558738 35.1556219)
877,4927906114,POINT (129.0560672 35.1558830)
878,4927906115,POINT (129.0560672 35.1556452)
879,4927906118,POINT (129.0552593 35.1554203)
880,4927913552,POINT (129.0548869 35.1554455)
881,4927913553,POINT (129.0551853 35.1555382)
882,4927913555,POINT (129.0552498 35.1556126)
883,4927913556,POINT (129.0552289 35.1555134)
884,4927913557,POINT (129.0547905 35.1557217)
885,4927913559,POINT (129.0545973 35.1556142)
886,4927913560,POINT (129.0545727 35.1553986)
887,4927913561,POINT (129.0544608 35.1555490)
888,4927913563,POINT (129.0544817 35.1554095)
889,4927913564,POINT (129.0543075 35.1553275)
890,4927923903,POINT (129.0522484 35.1562131)
891,4927924934,POINT (129.0532091 35.1562889)
892,4927931787,POINT (129.0510060 35.1554244)
893,4927931789,POINT (129.0504954 35.1553970)
894,4927931798,POINT (129.0500889 35.1559295)
895,4927931800,POINT (129.0502084 35.1557438)
896,4927931803,POINT (129.0505624 35.1555274)
897,4927931805,POINT (129.0506645 35.1556760)
898,4927931808,POINT (129.0509548 35.1559654)
899,4927931809,POINT (129.0503320 35.1562055)
900,4927931815,POINT (129.0505337 35.1558872)
901,4927931816,POINT (129.0506410 35.1561118)
902,4927931817,POINT (129.0505560 35.1560567)
903,4927931818,POINT (129.0503487 35.1557986)
904,4927931819,POINT (129.0503174 35.1556249)
905,4927932421,POINT (129.0503997 35.1557151)
906,4927932422,POINT (129.0505656 35.1558064)
907,4927932425,POINT (129.0508944 35.1554400)
908,4927932426,POINT (129.0506804 35.1555195)
909,4927932505,POINT (129.0575794 35.1564777)
910,4927934622,POINT (129.0556927 35.1540079)
911,4927934623,POINT (129.0559303 35.1540926)
912,4927935003,POINT (129.0573245 35.1591721)
913,4927935005,POINT (129.0566749 35.1596183)
914,4927935007,POINT (129.0568459 35.1593979)
915,4927935008,POINT (129.0569005 35.1590604)
916,4927935011,POINT (129.0571576 35.1593163)
917,4927938953,POINT (129.0560331 35.1589687)
918,4927938955,POINT (129.0564161 35.1586857)
919,4927938956,POINT (129.0559725 35.1591956)
920,4927938958,POINT (129.0564498 35.1593928)
921,4927938959,POINT (129.0555186 35.1591421)
922,4927938961,POINT (129.0559119 35.1594773)
923,4927938962,POINT (129.0561518 35.1596286)
924,4927938963,POINT (129.0560488 35.1597700)
925,4927938966,POINT (129.0552933 35.1597059)
926,4927938967,POINT (129.0554940 35.1599124)
927,4927938968,POINT (129.0558943 35.1599819)
928,4927938971,POINT (129.0552553 35.1603887)
929,4927938972,POINT (129.0550166 35.1602484)
930,4927938973,POINT (129.0550416 35.1600356)
931,4927938975,POINT (129.0559232 35.1608536)
932,4927942688,POINT (129.0562826 35.1619456)
933,4927942690,POINT (129.0565617 35.1619315)
934,4927942691,POINT (129.0573608 35.1622984)
935,4927942692,POINT (129.0575601 35.1620374)
936,4927942693,POINT (129.0571893 35.1621951)
937,4927942694,POINT (129.0573777 35.1619516)
938,4927942695,POINT (129.0567006 35.1623798)
939,4927942696,POINT (129.0568458 35.1621395)
940,4927942697,POINT (129.0569670 35.1621734)
941,4927942698,POINT (129.0566991 35.1621760)
942,4927942699,POINT (129.0567978 35.1622189)
943,4927942700,POINT (129.0567693 35.1621369)
944,4927942701,POINT (129.0568301 35.1621682)
945,4927942702,POINT (129.0569131 35.1620211)
946,4927942703,POINT (129.0571379 35.1618387)
947,4927942704,POINT (129.0573871 35.1615014)
948,4927942707,POINT (129.0569495 35.1611142)
949,4927942708,POINT (129.0565744 35.1609068)
950,4927942709,POINT (129.0568052 35.1609666)
951,4927958963,POINT (129.0583263 35.1616490)
952,4927965746,POINT (129.0587152 35.1607460)
953,4927965747,POINT (129.0587762 35.1605212)
954,4927965748,POINT (129.0589781 35.1607197)
955,4927965749,POINT (129.0590208 35.1605542)
956,4927965750,POINT (129.0590693 35.1608491)
957,4927965753,POINT (129.0594894 35.1608227)
958,4927965754,POINT (129.0600966 35.1630293)
959,4927965755,POINT (129.0604211 35.1631720)
960,4927965756,POINT (129.0605391 35.1629988)
961,4927965758,POINT (129.0604345 35.1629045)
962,4927965760,POINT (129.0602572 35.1627935)
963,4927965761,POINT (129.0606625 35.1628190)
964,4927965764,POINT (129.0603687 35.1626296)
965,4927966649,POINT (129.0601502 35.1626019)
966,4927966650,POINT (129.0603295 35.1626873)
967,4927966651,POINT (129.0609763 35.1624857)
968,4927966652,POINT (129.0611051 35.1623936)
969,4927966653,POINT (129.0612803 35.1623568)
970,4927966654,POINT (129.0608851 35.1622686)
971,4927966655,POINT (129.0606637 35.1621235)
972,4927966656,POINT (129.0609587 35.1613221)
973,4927966658,POINT (129.0611212 35.1614222)
974,4927966660,POINT (129.0609146 35.1622050)
975,4927966661,POINT (129.0607263 35.1619534)
976,4927966662,POINT (129.0610005 35.1620362)
977,4927966664,POINT (129.0611185 35.1621392)
978,4927966665,POINT (129.0610890 35.1619419)
979,4929732286,POINT (129.0643203 35.1505127)
980,4929732287,POINT (129.0653298 35.1508961)
981,4929732288,POINT (129.0626049 35.1516971)
982,4929732291,POINT (129.0631440 35.1515714)
983,4929732292,POINT (129.0626123 35.1512851)
984,4929732294,POINT (129.0631160 35.1513996)
985,4929732295,POINT (129.0631114 35.1520449)
986,4929732296,POINT (129.0631627 35.1519342)
987,4929732297,POINT (129.0631814 35.1518273)
988,4929732303,POINT (129.0636362 35.1512642)
989,4929732304,POINT (129.0632841 35.1519342)
990,4929732307,POINT (129.0616878 35.1534564)
991,4929732308,POINT (129.0616894 35.1530990)
992,4929732309,POINT (129.0619316 35.1534593)
993,4929732310,POINT (129.0619354 35.1530926)
994,4929732311,POINT (129.0619625 35.1529766)
995,4929732313,POINT (129.0608398 35.1537269)
996,4929732314,POINT (129.0614179 35.1537326)
997,4929732319,POINT (129.0642508 35.1552179)
998,4929732320,POINT (129.0642506 35.1549500)
999,4929733021,POINT (129.0645264 35.1552255)
1000,4929733022,POINT (129.0645307 35.1549472)
1001,4929733023,POINT (129.0641842 35.1572355)
1002,4929733024,POINT (129.0641904 35.1565249)
1003,4929733025,POINT (129.0644096 35.1572380)
1004,4929733026,POINT (129.0644188 35.1565274)
1005,4929733027,POINT (129.0643069 35.1559891)
1006,4929733028,POINT (129.0643349 35.1557621)
1007,4929733029,POINT (129.0644890 35.1556302)
1008,4929733030,POINT (129.0644892 35.1553867)
1009,4929733034,POINT (129.0620815 35.1574012)
1010,4929733035,POINT (129.0618536 35.1574485)
1011,4929733036,POINT (129.0618552 35.1574007)
1012,4929733037,POINT (129.0618191 35.1574007)
1013,4929733041,POINT (129.0606587 35.1560591)
1014,4929733056,POINT (129.0623589 35.1569877)
1015,4929733058,POINT (129.0613630 35.1570103)
1016,4929733060,POINT (129.0614045 35.1568741)
1017,4929733061,POINT (129.0614066 35.1566337)
1018,4929733062,POINT (129.0616847 35.1570793)
1019,4929733063,POINT (129.0616898 35.1568673)
1020,4929733064,POINT (129.0616943 35.1566217)
1021,4929733070,POINT (129.0608505 35.1563146)
1022,4929736454,POINT (129.0606615 35.1585023)
1023,4929736455,POINT (129.0609538 35.1585041)
1024,4929736456,POINT (129.0611448 35.1586074)
1025,4929736459,POINT (129.0612312 35.1582670)
1026,4929736460,POINT (129.0610286 35.1589532)
1027,4929736461,POINT (129.0612003 35.1588643)
1028,4929736462,POINT (129.0614067 35.1585772)
1029,4929736464,POINT (129.0616588 35.1585040)
1030,4929736465,POINT (129.0619243 35.1587762)
1031,4929736466,POINT (129.0616608 35.1587585)
1032,4929736467,POINT (129.0618843 35.1586830)
1033,4929736468,POINT (129.0616601 35.1586729)
1034,4929736469,POINT (129.0619243 35.1593659)
1035,4929736470,POINT (129.0619274 35.1591263)
1036,4929736471,POINT (129.0619551 35.1590331)
1037,4929736473,POINT (129.0623358 35.1589555)
1038,4929736474,POINT (129.0617170 35.1597989)
1039,4929736475,POINT (129.0618442 35.1597334)
1040,4929736476,POINT (129.0618904 35.1596553)
1041,4929736477,POINT (129.0619767 35.1597233)
1042,4929736478,POINT (129.0583942 35.1539967)
1043,4929736481,POINT (129.0587280 35.1540198)
1044,4929736482,POINT (129.0580565 35.1539511)
1045,4929736483,POINT (129.0578162 35.1539486)
1046,4929736484,POINT (129.0564215 35.1522917)
1047,4929736487,POINT (129.0567429 35.1522761)
1048,4929736488,POINT (129.0565583 35.1521381)
1049,4929736491,POINT (129.0561782 35.1520807)
1050,4929736492,POINT (129.0564343 35.1520947)
1051,4929736493,POINT (129.0565207 35.1519408)
1052,4929746131,POINT (129.0557348 35.1532719)
1053,4929746135,POINT (129.0553593 35.1525197)
1054,4929746140,POINT (129.0559950 35.1517039)
1055,4929746141,POINT (129.0559463 35.1513959)
1056,4929746149,POINT (129.0555656 35.1521792)
1057,4929746152,POINT (129.0556772 35.1522645)
1058,4929746153,POINT (129.0554091 35.1522465)
1059,4929746156,POINT (129.0555087 35.1521900)
1060,4929746159,POINT (129.0555551 35.1519829)
1061,4929746160,POINT (129.0551830 35.1530021)
1062,4929746161,POINT (129.0553194 35.1528042)
1063,4929746162,POINT (129.0550307 35.1528124)
1064,4929746163,POINT (129.0552039 35.1527160)
1065,4929746164,POINT (129.0550421 35.1530825)
1066,4929746167,POINT (129.0551060 35.1529156)
1067,4929746169,POINT (129.0546012 35.1533582)
1068,4929746172,POINT (129.0549503 35.1533246)
1069,4929746173,POINT (129.0549632 35.1542507)
1070,4929746174,POINT (129.0555250 35.1533238)
1071,4929746175,POINT (129.0541637 35.1555614)
1072,4929746177,POINT (129.0542368 35.1556345)
1073,4929746178,POINT (129.0541702 35.1571235)
1074,4929746180,POINT (129.0543582 35.1571445)
1075,4929746182,POINT (129.0529901 35.1574925)
1076,4929746190,POINT (129.0539417 35.1559863)
1077,4929746191,POINT (129.0532584 35.1568105)
1078,4929746193,POINT (129.0522813 35.1552201)
1079,4929746196,POINT (129.0520065 35.1550204)
1080,4929746197,POINT (129.0525390 35.1550945)
1081,4929746198,POINT (129.0522359 35.1548691)
1082,4929746199,POINT (129.0521849 35.1548275)
1083,4929746200,POINT (129.0521702 35.1548812)
1084,4929746201,POINT (129.0523772 35.1549742)
1085,4929746202,POINT (129.0524920 35.1548560)
1086,4929746204,POINT (129.0526999 35.1546531)
1087,4929746206,POINT (129.0525269 35.1545851)
1088,4929746207,POINT (129.0525792 35.1549119)
1089,4929746209,POINT (129.0525463 35.1548032)
1090,4929746210,POINT (129.0524277 35.1546904)
1091,4929746211,POINT (129.0529829 35.1544619)
1092,4929746212,POINT (129.0527656 35.1543889)
1093,4929746213,POINT (129.0523620 35.1548127)
1094,4929757543,POINT (129.0536898 35.1582642)
1095,4929757545,POINT (129.0538560 35.1584596)
1096,4929757546,POINT (129.0539392 35.1591175)
1097,4929757548,POINT (129.0536989 35.1589735)
1098,4929757549,POINT (129.0536496 35.1593186)
1099,4929757552,POINT (129.0537884 35.1591163)
1100,4929757553,POINT (129.0533812 35.1592959)
1101,4929757554,POINT (129.0533877 35.1592304)
1102,4929757555,POINT (129.0534126 35.1591135)
1103,4929757556,POINT (129.0534986 35.1592279)
1104,4929757557,POINT (129.0535818 35.1596057)
1105,4929757558,POINT (129.0535791 35.1595286)
1106,4929757567,POINT (129.0527168 35.1583512)
1107,4929757568,POINT (129.0528803 35.1586872)
1108,4929757571,POINT (129.0529457 35.1582233)
1109,4929757572,POINT (129.0528266 35.1581832)
1110,4929757575,POINT (129.0529317 35.1578453)
1111,4929757576,POINT (129.0534118 35.1578490)
1112,4929757577,POINT (129.0530297 35.1581317)
1113,4929757578,POINT (129.0531069 35.1578470)
1114,4929757579,POINT (129.0527850 35.1587756)
1115,4929757580,POINT (129.0529247 35.1587750)
1116,4929757581,POINT (129.0534921 35.1600712)
1117,4929757582,POINT (129.0535223 35.1599252)
1118,4929757583,POINT (129.0538236 35.1600903)
1119,4929757584,POINT (129.0541351 35.1600943)
1120,4929757593,POINT (129.0550219 35.1617164)
1121,4929757594,POINT (129.0540256 35.1611011)
1122,4929757595,POINT (129.0541435 35.1609360)
1123,4929757596,POINT (129.0541879 35.1608424)
1124,4929757597,POINT (129.0543008 35.1606745)
1125,4929757598,POINT (129.0544276 35.1609978)
1126,4929757599,POINT (129.0546012 35.1610849)
1127,4929757600,POINT (129.0545929 35.1614912)
1128,4929757602,POINT (129.0547880 35.1614781)
1129,4929757603,POINT (129.0545428 35.1613082)
1130,4929757605,POINT (129.0547096 35.1613285)
1131,4929757606,POINT (129.0548074 35.1611921)
1132,4929757607,POINT (129.0550098 35.1612891)
1133,4929757608,POINT (129.0552863 35.1613892)
1134,4929757611,POINT (129.0556146 35.1615717)
1135,4929757612,POINT (129.0554832 35.1615305)
1136,4929757615,POINT (129.0554675 35.1617511)
1137,4929817217,POINT (129.0587338 35.1592075)
1138,4929817218,POINT (129.0588961 35.1593037)
1139,4929817219,POINT (129.0597826 35.1592117)
1140,4929817220,POINT (129.0599893 35.1594662)
1141,4929823621,POINT (129.0603350 35.1603532)
1142,4929823622,POINT (129.0605273 35.1602504)
1143,4929823623,POINT (129.0618485 35.1615748)
1144,4929823624,POINT (129.0614317 35.1618904)
1145,4929823625,POINT (129.0613378 35.1613123)
1146,4929823627,POINT (129.0613099 35.1610406)
1147,4929823628,POINT (129.0602959 35.1619479)
1148,4929823633,POINT (129.0603548 35.1616830)
1149,4929823634,POINT (129.0604097 35.1617104)
1150,4929823635,POINT (129.0604487 35.1616655)
1151,4929823637,POINT (129.0576620 35.1605702)
1152,4929823639,POINT (129.0578656 35.1605249)
1153,4929823640,POINT (129.0602394 35.1622378)
1154,4929823642,POINT (129.0579548 35.1627997)
1155,4929823643,POINT (129.0579553 35.1625234)
1156,4929823644,POINT (129.0581284 35.1625714)
1157,4929823645,POINT (129.0579447 35.1625896)
1158,4929823648,POINT (129.0582300 35.1627343)
1159,4929823653,POINT (129.0584923 35.1630135)
